talhao;area;areaplantio;dataplantio;matgen;espacamento;parcela;areaparc;datamedicao;fila;cova;fuste;cat;dap;ht;idade
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;79;400;24/10/2018;7;4;1;Normal;15,66;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;1;1;1;Normal;18,78;27,5;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;1;2;1;Normal;16,39;26,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;1;3;1;Normal;15,92;26,4;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;1;4;1;Morta;9,99;19,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;2;1;1;Dominante;20,47;27,5;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;2;2;1;Tombada;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;2;3;1;Normal;16,36;26;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;2;4;1;Dominante;20,21;28,4;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;2;5;1;Normal;7,42;14,6;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;2;6;1;Tombada;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;1;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;2;1;Normal;18,91;27,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;3;1;Normal;8,82;16;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;4;1;Normal;17,67;27;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;5;1;Normal;18,24;27,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;6;1;Normal;6,49;11,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;3;7;1;Dominante;20,53;28,6;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;1;1;Normal;18,46;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;2;1;Normal;16,77;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;3;1;Normal;13,4;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;4;1;Normal;18,49;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;5;1;Normal;17,54;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;6;1;Normal;17,35;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;7;1;Normal;19,35;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;4;8;1;Normal;16,52;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;1;1;Normal;15,47;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;2;1;Dominante;20,15;28,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;3;1;Normal;18,68;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;4;1;Normal;16,74;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;5;1;Normal;18,65;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;6;1;Normal;18,3;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;5;7;1;Normal;18,78;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;6;1;1;Normal;17,83;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;6;2;1;Normal;17,92;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;6;3;1;Normal;17,35;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;6;4;1;Normal;16,52;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;6;5;1;Normal;17,48;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;6;6;1;Normal;13,05;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;7;1;1;Normal;16,58;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;7;2;1;Normal;18,11;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;7;3;1;Normal;19,51;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;80;400;24/10/2018;7;4;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;1;1;1;Normal;15,02;23,4;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;1;2;1;Normal;15,44;22,7;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;1;3;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;1;4;1;Normal;14,39;21,3;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;2;1;1;Normal;15,79;23,6;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;2;2;1;Normal;15,28;22,6;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;2;3;1;Dominante;17,35;23,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;2;4;1;Normal;16,52;23,5;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;2;5;1;Normal;14,1;21,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;2;6;1;Normal;15,85;23,2;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;1;1;Dominante;17,76;23,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;2;1;Normal;16,74;24;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;3;1;Normal;15,85;22,6;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;4;1;Normal;15,66;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;5;1;Normal;6,65;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;6;1;Dominante;17,67;23,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;3;7;1;Normal;16,39;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;1;1;Dominante;17,51;24,4;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;2;1;Normal;15,44;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;3;1;Normal;16,17;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;4;1;Normal;16,39;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;5;1;Normal;15,92;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;6;1;Normal;15,12;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;7;1;Normal;13,85;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;4;8;1;Normal;8,85;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;1;1;Normal;16,58;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;2;1;Normal;16,17;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;3;1;Normal;15,53;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;4;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;5;1;Normal;16,9;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;6;1;Normal;16,68;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;5;7;1;Normal;15,92;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;6;1;1;Normal;17,19;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;6;2;1;Normal;16,3;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;6;3;1;Normal;16,97;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;6;4;1;Normal;16,33;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;6;5;1;Normal;15,82;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;6;6;1;Normal;16,11;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;7;1;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;7;2;1;Normal;16,81;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;7;3;1;Normal;16,58;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;7;4;1;Ponta Seca;6,65;12,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;81;400;24/10/2018;7;5;1;Normal;16,87;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;1;1;1;Normal;9,23;15,1;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;1;2;1;Dominante;18,46;25,3;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;1;3;1;Dominante;19,03;26,6;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;1;4;1;Normal;6,75;12,2;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;2;1;1;Normal;16,46;24,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;2;2;1;Normal;17,41;24,8;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;2;3;1;Normal;17,41;26;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;2;4;1;Normal;17,16;26,2;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;2;5;1;Normal;15,66;24,7;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;2;6;1;Normal;17,57;25,3;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;1;1;Normal;15,76;24,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;2;1;Normal;17,57;25,1;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;3;1;Dominante;18,08;26,1;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;4;1;Normal;17,7;26;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;5;1;Normal;17,38;24,9;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;6;1;Normal;16,77;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;7;1;Normal;13,62;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;3;8;1;Normal;17,73;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;1;1;Normal;16,14;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;2;1;Normal;16,87;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;3;1;Normal;16,81;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;4;1;Normal;16,27;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;5;1;Normal;17,38;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;6;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;7;1;Normal;16,81;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;4;8;1;Normal;11,65;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;5;1;1;Dominante;18,37;26;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;5;2;1;Falha;NA;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;5;3;1;Normal;13,21;NA;9,16
05;50,28;48,8;27/08/2009;AEC 0224;3,60X2,50;82;400;24/10/2018;5;4;1;Normal;17,35;NA;9,16
